"CUSTOMER_ID","NAME","CITY","SIGNUP_DATE","TARIFF_ID"
8262,Abdullah,AYDIN,2026-10-10 00:00:00.000,4
8266,Fadime,ESKİŞEHİR,2026-12-01 00:00:00.000,4
8273,Osman,MERSİN,2025-03-12 00:00:00.000,4
8274,Sevim,KARS,2025-03-08 00:00:00.000,4
8275,Rabia,KARAMAN,2025-01-10 00:00:00.000,4
8280,Fatih,AYDIN,2025-03-09 00:00:00.000,4
8285,Zehra,KİLİS,2027-05-01 00:00:00.000,4
8292,Emre,BAYBURT,2026-12-10 00:00:00.000,4
8294,Yağmur,MUĞLA,2025-12-07 00:00:00.000,4
8295,Ömer,AFYONKARAHİSAR,2026-05-04 00:00:00.000,4
8296,Melek,AĞRI,2028-04-02 00:00:00.000,4
8297,Ömer,ARDAHAN,2025-11-06 00:00:00.000,4
8300,Hatice,AĞRI,2026-11-06 00:00:00.000,4
7988,Merve,ANTALYA,2027-09-01 00:00:00.000,4
8005,Zehra,RİZE,2027-04-11 00:00:00.000,4
8014,Ramazan,BAYBURT,2027-01-01 00:00:00.000,4
8015,Halil,ERZURUM,2027-03-06 00:00:00.000,4
8027,Yasemin,ÇANAKKALE,2028-07-01 00:00:00.000,4
8041,Zeynep,MANİSA,2027-03-03 00:00:00.000,4
8050,Tuğba,UŞAK,2027-04-06 00:00:00.000,4
8054,Burak,GİRESUN,2025-08-07 00:00:00.000,4
8056,Ayşe,ESKİŞEHİR,2026-01-12 00:00:00.000,4
8058,Muhammed,MUŞ,2025-12-05 00:00:00.000,4
8060,Yusuf,ELAZIĞ,2026-12-03 00:00:00.000,4
8062,Songül,GİRESUN,2026-06-03 00:00:00.000,4
8063,Furkan,TEKİRDAĞ,2026-03-01 00:00:00.000,4
8068,Ayşegül,KASTAMONU,2027-06-05 00:00:00.000,4
8075,Fatih,SİNOP,2027-03-09 00:00:00.000,4
8082,Recep,DİYARBAKIR,2025-04-12 00:00:00.000,4
8083,Hasan,KARS,2026-07-09 00:00:00.000,4
8088,Fadime,ŞIRNAK,2028-07-01 00:00:00.000,4
8089,Yusuf,TEKİRDAĞ,2026-03-07 00:00:00.000,4
8091,Özlem,TEKİRDAĞ,2026-02-12 00:00:00.000,4
8096,Dilek,SAKARYA,2025-03-12 00:00:00.000,4
8103,Serkan,VAN,2028-05-01 00:00:00.000,4
8107,Tuğba,BATMAN,2028-04-01 00:00:00.000,4
8121,Fadime,ANTALYA,2027-07-08 00:00:00.000,4
8122,Serkan,GÜMÜŞHANE,2028-04-03 00:00:00.000,4
8124,Elif,DENİZLİ,2027-06-02 00:00:00.000,4
8133,Fatih,ÇORUM,2026-07-06 00:00:00.000,4
8144,Fadime,YALOVA,2027-04-04 00:00:00.000,4
7843,Meryem,MUĞLA,2026-07-06 00:00:00.000,4
7850,Songül,ELAZIĞ,2027-04-03 00:00:00.000,4
7851,Hacer,ARDAHAN,2025-01-05 00:00:00.000,4
7856,Yağmur,MARDİN,2027-05-09 00:00:00.000,4
7870,Yusuf,MARDİN,2026-03-07 00:00:00.000,4
7880,Furkan,KIRKLARELİ,2026-08-01 00:00:00.000,4
7884,Ramazan,AFYONKARAHİSAR,2028-02-03 00:00:00.000,4
7894,Kadir,KARAMAN,2027-09-02 00:00:00.000,4
7897,Yasin,BATMAN,2025-07-06 00:00:00.000,4
7904,Recep,DENİZLİ,2027-04-08 00:00:00.000,4
7909,Süleyman,NİĞDE,2028-07-01 00:00:00.000,4
7918,Tuğba,SAMSUN,2026-07-03 00:00:00.000,4
7928,Fatih,KIRŞEHİR,2027-05-07 00:00:00.000,4
7930,Ayşegül,KIRŞEHİR,2025-11-07 00:00:00.000,4
7931,Yusuf,ISPARTA,2026-12-08 00:00:00.000,4
7936,Aysel,ARDAHAN,2026-07-10 00:00:00.000,4
7937,Sevim,ANKARA,2026-04-02 00:00:00.000,4
7941,Hatice,ÇANAKKALE,2028-02-02 00:00:00.000,4
7945,Halil,BİTLİS,2025-04-11 00:00:00.000,4
7947,Kadir,ERZİNCAN,2027-01-09 00:00:00.000,4
7953,Emre,SAKARYA,2025-07-10 00:00:00.000,4
7958,Hakan,ELAZIĞ,2026-10-08 00:00:00.000,4
7985,Sevim,ÇANAKKALE,2025-02-07 00:00:00.000,4
7675,Recep,ANTALYA,2028-04-03 00:00:00.000,4
7685,Fadime,SİVAS,2025-12-07 00:00:00.000,4
7693,Mustafa,AKSARAY,2027-07-05 00:00:00.000,4
7694,Fadime,ERZURUM,2025-10-11 00:00:00.000,4
7697,Hakan,ÇORUM,2025-01-06 00:00:00.000,4
7703,Ali,ÇORUM,2026-05-09 00:00:00.000,4
7707,Yağmur,MANİSA,2026-07-02 00:00:00.000,4
7714,Merve,ANTALYA,2028-04-01 00:00:00.000,4
7715,Ayşegül,KOCAELİ,2026-01-10 00:00:00.000,4
7717,Fatma,ESKİŞEHİR,2025-11-06 00:00:00.000,4
7721,Fatih,ESKİŞEHİR,2026-08-05 00:00:00.000,4
7728,Emine,DÜZCE,2025-10-09 00:00:00.000,4
7729,Emine,KÜTAHYA,2025-02-05 00:00:00.000,4
7730,Fadime,GİRESUN,2025-02-06 00:00:00.000,4
7731,Fadime,MUĞLA,2027-07-12 00:00:00.000,4
7732,Hülya,KARS,2026-07-08 00:00:00.000,4
7733,Yasemin,SAMSUN,2028-05-03 00:00:00.000,4
7744,Sultan,SİİRT,2026-03-11 00:00:00.000,4
7746,Merve,KAHRAMANMARAŞ,2025-12-09 00:00:00.000,4
7751,Muhammed,ÇANKIRI,2026-06-05 00:00:00.000,4
7753,Melek,RİZE,2026-01-04 00:00:00.000,4
7754,Emre,EDİRNE,2026-10-08 00:00:00.000,4
7755,Ahmet,ARDAHAN,2026-05-08 00:00:00.000,4
7756,Yağmur,YOZGAT,2026-05-06 00:00:00.000,4
7772,Fadime,ERZİNCAN,2025-04-05 00:00:00.000,4
7773,Ayşegül,ANTALYA,2028-06-01 00:00:00.000,4
7774,Sultan,BALIKESİR,2026-10-07 00:00:00.000,4
7776,Ayşegül,KÜTAHYA,2027-06-11 00:00:00.000,4
7778,Ahmet,NİĞDE,2025-08-08 00:00:00.000,4
7783,Özlem,ÇANKIRI,2027-12-02 00:00:00.000,4
7785,Muhammed,DÜZCE,2025-10-06 00:00:00.000,4
7794,Leyla,KIRŞEHİR,2026-09-01 00:00:00.000,4
7801,Furkan,GÜMÜŞHANE,2027-05-11 00:00:00.000,4
7805,Büşra,İZMİR,2027-03-04 00:00:00.000,4
7807,Osman,HATAY,2025-07-04 00:00:00.000,4
7809,Yasemin,ÇANAKKALE,2026-10-03 00:00:00.000,4
7824,Ayşegül,KONYA,2026-10-11 00:00:00.000,4
7825,Mehmet,MUĞLA,2026-02-11 00:00:00.000,4
7829,Emine,ANTALYA,2025-03-12 00:00:00.000,4
7524,Esra,MUĞLA,2025-07-09 00:00:00.000,4
7530,Merve,BARTIN,2025-07-11 00:00:00.000,4
7534,Hüseyin,AKSARAY,2026-04-12 00:00:00.000,4
7540,Havva,ARTVİN,2025-01-11 00:00:00.000,4
7543,Fadime,NİĞDE,2027-01-03 00:00:00.000,4
7548,Leyla,KIRKLARELİ,2026-12-01 00:00:00.000,4
7549,Sultan,MUŞ,2027-12-01 00:00:00.000,4
7552,Yasin,ESKİŞEHİR,2027-02-04 00:00:00.000,4
7558,Abdullah,KÜTAHYA,2027-05-07 00:00:00.000,4
7567,Sultan,IĞDIR,2026-12-04 00:00:00.000,4
7570,Süleyman,KİLİS,2026-03-02 00:00:00.000,4
7575,Ömer,AYDIN,2026-04-07 00:00:00.000,4
7579,Melek,ARDAHAN,2027-07-10 00:00:00.000,4
7581,Fadime,MUĞLA,2027-08-02 00:00:00.000,4
7585,Leyla,BOLU,2026-10-11 00:00:00.000,4
7592,Aynur,TOKAT,2025-05-08 00:00:00.000,4
7600,Zehra,TOKAT,2025-06-08 00:00:00.000,4
7604,Yasin,ARTVİN,2026-09-02 00:00:00.000,4
7606,Burak,YOZGAT,2025-01-05 00:00:00.000,4
7611,Adem,AMASYA,2026-07-09 00:00:00.000,4
7624,Hüseyin,KIRKLARELİ,2028-07-01 00:00:00.000,4
7625,Recep,TUNCELİ,2026-12-09 00:00:00.000,4
7639,Özlem,ORDU,2025-08-07 00:00:00.000,4
7640,Yusuf,NEVŞEHİR,2028-02-03 00:00:00.000,4
7642,Abdullah,ÇANAKKALE,2027-05-09 00:00:00.000,4
7643,Zehra,ANKARA,2025-04-11 00:00:00.000,4
7644,Rabia,KIRKLARELİ,2026-02-12 00:00:00.000,4
7649,Rabia,KONYA,2025-04-12 00:00:00.000,4
7653,Meryem,ZONGULDAK,2025-06-05 00:00:00.000,4
7654,Halil,ANKARA,2026-02-06 00:00:00.000,4
7666,Mahmut,ERZİNCAN,2025-12-09 00:00:00.000,4
7668,Fatma,KARS,2027-01-01 00:00:00.000,4
7674,Melek,ORDU,2025-04-08 00:00:00.000,4
7370,Yasin,MANİSA,2026-11-08 00:00:00.000,4
7376,Mustafa,TRABZON,2026-12-12 00:00:00.000,4
7378,Fadime,IĞDIR,2026-07-05 00:00:00.000,4
7382,Muhammed,AMASYA,2025-03-12 00:00:00.000,4
7383,Elif,BURDUR,2026-03-09 00:00:00.000,4
7384,Kadir,MARDİN,2026-09-06 00:00:00.000,4
7386,Hülya,İSTANBUL,2025-09-10 00:00:00.000,4
7388,Songül,SAKARYA,2028-07-03 00:00:00.000,4
7391,Rabia,VAN,2026-01-04 00:00:00.000,4
7394,Aysel,DİYARBAKIR,2025-07-12 00:00:00.000,4
7395,Emre,EDİRNE,2026-06-07 00:00:00.000,4
7396,Yasemin,MANİSA,2027-07-08 00:00:00.000,4
7408,Enes,BİTLİS,2027-12-02 00:00:00.000,4
7409,Kadir,BAYBURT,2026-02-10 00:00:00.000,4
7414,Fatma,KIRŞEHİR,2025-03-11 00:00:00.000,4
7420,Zeynep,BURDUR,2026-03-04 00:00:00.000,4
7424,Zeynep,IĞDIR,2026-11-04 00:00:00.000,4
7425,Süleyman,ŞANLIURFA,2027-03-11 00:00:00.000,4
7429,Havva,AMASYA,2025-07-07 00:00:00.000,4
7437,Emine,ELAZIĞ,2025-06-05 00:00:00.000,4
7444,Osman,GÜMÜŞHANE,2026-07-02 00:00:00.000,4
7445,Murat,MARDİN,2026-10-12 00:00:00.000,4
7446,Emine,ARTVİN,2025-07-12 00:00:00.000,4
7449,Dilek,DÜZCE,2026-07-07 00:00:00.000,4
7450,Metin,NEVŞEHİR,2025-11-05 00:00:00.000,4
7455,Sultan,ERZİNCAN,2025-10-07 00:00:00.000,4
7456,Meryem,ISPARTA,2027-06-08 00:00:00.000,4
7457,Esra,IĞDIR,2026-07-10 00:00:00.000,4
7459,Ali,BATMAN,2026-01-02 00:00:00.000,4
7462,Emine,İSTANBUL,2026-01-07 00:00:00.000,4
7463,Hacer,TOKAT,2026-04-08 00:00:00.000,4
7471,Yasemin,TOKAT,2026-04-01 00:00:00.000,4
7473,Murat,MERSİN,2026-03-11 00:00:00.000,4
7476,Hatice,ERZURUM,2026-05-04 00:00:00.000,4
7477,Sultan,KIRIKKALE,2028-06-03 00:00:00.000,4
7488,Abdullah,MARDİN,2027-08-03 00:00:00.000,4
7492,Fadime,YALOVA,2026-09-04 00:00:00.000,4
7496,Murat,HAKKARİ,2026-07-06 00:00:00.000,4
7498,Rabia,ÇANKIRI,2026-11-05 00:00:00.000,4
7501,Fatma,ANTALYA,2025-06-09 00:00:00.000,4
7506,Osman,OSMANİYE,2027-05-12 00:00:00.000,4
7508,Yasemin,TOKAT,2025-10-12 00:00:00.000,4
7510,Hüseyin,ISPARTA,2026-01-11 00:00:00.000,4
7514,Rabia,SİVAS,2027-03-09 00:00:00.000,4
7518,Kadir,YOZGAT,2026-10-04 00:00:00.000,4
7208,Hakan,KARABÜK,2027-01-08 00:00:00.000,4
7213,Hakan,ELAZIĞ,2027-04-07 00:00:00.000,4
7217,Hakan,MANİSA,2025-04-05 00:00:00.000,4
7219,Yasemin,ARDAHAN,2028-05-03 00:00:00.000,4
7222,Emre,KARABÜK,2027-05-11 00:00:00.000,4
7223,Özlem,GÜMÜŞHANE,2027-03-01 00:00:00.000,4
7226,Dilek,ERZURUM,2027-03-06 00:00:00.000,4
7228,Yasin,KOCAELİ,2027-06-03 00:00:00.000,4
7233,Muhammed,BARTIN,2025-03-06 00:00:00.000,4
7234,Elif,SAKARYA,2026-12-06 00:00:00.000,4
7236,İsmail,HAKKARİ,2026-12-12 00:00:00.000,4
7237,Fadime,MERSİN,2026-11-03 00:00:00.000,4
7239,Ahmet,ARTVİN,2025-06-07 00:00:00.000,4
7241,Yağmur,ARDAHAN,2027-03-09 00:00:00.000,4
7244,Rabia,DÜZCE,2025-06-06 00:00:00.000,4
7245,Osman,ŞANLIURFA,2026-02-11 00:00:00.000,4
7246,Hülya,KARS,2026-11-06 00:00:00.000,4
7249,Zeynep,KONYA,2026-04-08 00:00:00.000,4
7250,Meryem,EDİRNE,2025-06-05 00:00:00.000,4
7252,Yağmur,AĞRI,2026-08-02 00:00:00.000,4
7258,Hülya,YOZGAT,2027-01-03 00:00:00.000,4
7259,Abdullah,KAYSERİ,2027-07-03 00:00:00.000,4
7262,Süleyman,GİRESUN,2026-04-05 00:00:00.000,4
7263,Metin,MUŞ,2025-11-07 00:00:00.000,4
7266,Serkan,UŞAK,2025-08-05 00:00:00.000,4
7274,Yasin,ÇANKIRI,2027-02-08 00:00:00.000,4
7277,İsmail,AKSARAY,2027-01-03 00:00:00.000,4
7281,Hülya,VAN,2027-01-03 00:00:00.000,4
7283,Sevim,BİTLİS,2028-03-02 00:00:00.000,4
7284,Sevim,BATMAN,2027-05-03 00:00:00.000,4
7285,Meryem,ÇANAKKALE,2028-04-02 00:00:00.000,4
7292,Meryem,ELAZIĞ,2026-08-12 00:00:00.000,4
7299,Zeynep,ISPARTA,2026-07-01 00:00:00.000,4
7302,Kadir,KARABÜK,2027-01-12 00:00:00.000,4
7304,Hatice,BURDUR,2026-09-08 00:00:00.000,4
7305,Ramazan,KIRIKKALE,2027-04-02 00:00:00.000,4
7314,Yasemin,ÇANAKKALE,2026-02-01 00:00:00.000,4
7317,Abdullah,KASTAMONU,2025-01-11 00:00:00.000,4
7320,Hacer,OSMANİYE,2027-06-10 00:00:00.000,4
7331,Fatma,SİVAS,2027-06-07 00:00:00.000,4
7332,Zehra,NİĞDE,2025-08-05 00:00:00.000,4
7333,Yasemin,KÜTAHYA,2026-03-04 00:00:00.000,4
7339,Meryem,SAMSUN,2027-08-01 00:00:00.000,4
7340,İbrahim,VAN,2026-07-12 00:00:00.000,4
7343,Emre,MUŞ,2026-12-05 00:00:00.000,4
7344,Mustafa,DİYARBAKIR,2027-02-02 00:00:00.000,4
7360,Hülya,ÇORUM,2026-11-04 00:00:00.000,4
7046,Hülya,KÜTAHYA,2025-05-08 00:00:00.000,4
7047,Enes,ISPARTA,2026-02-03 00:00:00.000,4
7054,Adem,KARS,2025-05-08 00:00:00.000,4
7059,Metin,İZMİR,2025-01-11 00:00:00.000,4
7062,Büşra,MERSİN,2025-04-10 00:00:00.000,4
7063,Fadime,DÜZCE,2027-06-01 00:00:00.000,4
7066,Melek,TUNCELİ,2027-07-01 00:00:00.000,4
7068,Songül,ANKARA,2026-11-06 00:00:00.000,4
7073,Kübra,ORDU,2026-09-08 00:00:00.000,4
7076,Mustafa,SİNOP,2025-10-08 00:00:00.000,4
7079,Sultan,GİRESUN,2025-10-08 00:00:00.000,4
7083,Yasemin,MUĞLA,2026-02-01 00:00:00.000,4
7085,Tuğba,GİRESUN,2025-03-10 00:00:00.000,4
7096,Dilek,HAKKARİ,2026-03-11 00:00:00.000,4
7101,Adem,GAZİANTEP,2026-08-05 00:00:00.000,4
7102,Mustafa,OSMANİYE,2027-03-12 00:00:00.000,4
7106,Metin,SAKARYA,2026-06-05 00:00:00.000,4
7109,Hatice,İSTANBUL,2026-01-04 00:00:00.000,4
7110,Ramazan,KAHRAMANMARAŞ,2026-08-09 00:00:00.000,4
7113,Serkan,YOZGAT,2026-12-01 00:00:00.000,4
7117,Melek,KOCAELİ,2025-01-11 00:00:00.000,4
7119,Hacer,BİLECİK,2026-02-03 00:00:00.000,4
7124,Sevim,BİLECİK,2026-03-04 00:00:00.000,4
7125,Hülya,ZONGULDAK,2027-01-10 00:00:00.000,4
7126,Burak,SİVAS,2026-04-07 00:00:00.000,4
7129,Kübra,ERZURUM,2026-10-10 00:00:00.000,4
7138,Hacer,BİNGÖL,2025-06-11 00:00:00.000,4
7141,Tuğba,VAN,2025-08-04 00:00:00.000,4
7148,Kübra,ESKİŞEHİR,2026-10-02 00:00:00.000,4
7151,Yusuf,KÜTAHYA,2027-05-02 00:00:00.000,4
7152,Murat,KARABÜK,2025-06-05 00:00:00.000,4
7153,Sultan,SİVAS,2027-06-10 00:00:00.000,4
7154,Metin,SAMSUN,2025-10-07 00:00:00.000,4
7156,Süleyman,MERSİN,2026-05-04 00:00:00.000,4
7157,Yasemin,BALIKESİR,2026-07-09 00:00:00.000,4
7163,Havva,MERSİN,2025-06-10 00:00:00.000,4
7169,Ramazan,BATMAN,2025-02-11 00:00:00.000,4
7173,Elif,SAMSUN,2026-08-02 00:00:00.000,4
7177,Fatih,AYDIN,2025-11-05 00:00:00.000,4
7179,Hatice,BARTIN,2027-02-02 00:00:00.000,4
7184,Serkan,ORDU,2028-01-03 00:00:00.000,4
7186,Ali,ESKİŞEHİR,2025-01-08 00:00:00.000,4
7191,Sevim,AKSARAY,2027-02-06 00:00:00.000,4
7192,Enes,İZMİR,2025-03-07 00:00:00.000,4
7193,Burak,ISPARTA,2027-06-02 00:00:00.000,4
7195,Sevim,DİYARBAKIR,2025-12-08 00:00:00.000,4
7199,Esra,ŞANLIURFA,2027-03-08 00:00:00.000,4
7203,Meryem,BALIKESİR,2026-09-07 00:00:00.000,4
6889,Hakan,TRABZON,2025-08-08 00:00:00.000,4
6892,Rabia,MUĞLA,2028-03-01 00:00:00.000,4
6895,Hasan,DİYARBAKIR,2027-04-04 00:00:00.000,4
6896,Burak,SİVAS,2025-12-09 00:00:00.000,4
6901,Ahmet,DENİZLİ,2025-06-12 00:00:00.000,4
6915,İsmail,İSTANBUL,2027-04-03 00:00:00.000,4
6917,Melek,DİYARBAKIR,2025-02-07 00:00:00.000,4
6918,Murat,KİLİS,2026-04-08 00:00:00.000,4
6919,Abdullah,MALATYA,2025-01-11 00:00:00.000,4
6921,Enes,ISPARTA,2027-03-05 00:00:00.000,4
6923,Meryem,KONYA,2026-05-09 00:00:00.000,4
6928,İsmail,AĞRI,2026-05-09 00:00:00.000,4
6951,Burak,UŞAK,2027-12-01 00:00:00.000,4
6956,Kübra,ARTVİN,2027-02-12 00:00:00.000,4
6961,Fadime,KARAMAN,2025-07-10 00:00:00.000,4
6963,Süleyman,VAN,2026-12-09 00:00:00.000,4
6965,Emine,MARDİN,2026-02-10 00:00:00.000,4
6970,Leyla,YALOVA,2026-12-10 00:00:00.000,4
6971,Merve,ORDU,2026-05-02 00:00:00.000,4
6977,Fatma,KÜTAHYA,2025-12-04 00:00:00.000,4
6982,Ayşe,ADANA,2026-11-03 00:00:00.000,4
6983,Recep,AĞRI,2025-04-12 00:00:00.000,4
6985,Hüseyin,BİTLİS,2025-12-07 00:00:00.000,4
6986,Ahmet,BALIKESİR,2027-01-04 00:00:00.000,4
6991,Kübra,AYDIN,2028-06-03 00:00:00.000,4
6995,Mehmet,ÇANKIRI,2027-07-07 00:00:00.000,4
6996,Süleyman,SİVAS,2027-03-02 00:00:00.000,4
7000,Enes,KİLİS,2026-03-07 00:00:00.000,4
7002,Muhammed,AKSARAY,2025-02-08 00:00:00.000,4
7003,Hatice,SİVAS,2025-05-05 00:00:00.000,4
7015,Merve,TEKİRDAĞ,2025-02-10 00:00:00.000,4
7016,Aysel,KIRIKKALE,2027-02-03 00:00:00.000,4
7017,Murat,TOKAT,2026-10-07 00:00:00.000,4
7018,Yasin,KIRIKKALE,2026-08-03 00:00:00.000,4
7020,Ayşegül,MUŞ,2026-11-12 00:00:00.000,4
7023,Ömer,ŞIRNAK,2027-06-10 00:00:00.000,4
7024,Ayşe,KARAMAN,2026-05-08 00:00:00.000,4
7027,Osman,YALOVA,2026-01-04 00:00:00.000,4
7036,Songül,KİLİS,2027-04-09 00:00:00.000,4
7041,Mustafa,YOZGAT,2025-08-11 00:00:00.000,4
7044,Yağmur,GİRESUN,2027-05-10 00:00:00.000,4
6733,Aynur,KIRKLARELİ,2025-11-06 00:00:00.000,4
6748,Ömer,KARAMAN,2025-12-08 00:00:00.000,4
6753,Emine,TEKİRDAĞ,2026-12-11 00:00:00.000,4
6762,Rabia,KONYA,2027-10-03 00:00:00.000,4
6763,Fadime,KIRŞEHİR,2028-04-02 00:00:00.000,4
6765,Osman,IĞDIR,2027-05-12 00:00:00.000,4
6766,Recep,HATAY,2027-03-10 00:00:00.000,4
6771,Emine,RİZE,2025-01-07 00:00:00.000,4
6781,Ayşe,SİNOP,2025-04-05 00:00:00.000,4
6784,Halil,İSTANBUL,2027-02-02 00:00:00.000,4
6790,Burak,MUŞ,2025-05-12 00:00:00.000,4
6791,Ayşe,VAN,2026-07-10 00:00:00.000,4
6793,Ahmet,AMASYA,2025-06-09 00:00:00.000,4
6795,Hatice,ISPARTA,2028-02-01 00:00:00.000,4
6812,Süleyman,ARTVİN,2028-05-01 00:00:00.000,4
6814,Ahmet,VAN,2026-10-04 00:00:00.000,4
6820,Zehra,BATMAN,2026-01-08 00:00:00.000,4
6822,Meryem,SAMSUN,2025-07-08 00:00:00.000,4
6831,Sevim,ANKARA,2027-10-01 00:00:00.000,4
6832,Mehmet,ERZİNCAN,2027-03-01 00:00:00.000,4
6844,Özlem,YOZGAT,2027-01-10 00:00:00.000,4
6846,Osman,KARABÜK,2025-01-06 00:00:00.000,4
6857,Zehra,DÜZCE,2027-03-04 00:00:00.000,4
6861,Meryem,SAMSUN,2027-05-05 00:00:00.000,4
6862,Rabia,IĞDIR,2027-07-07 00:00:00.000,4
6872,Kadir,MUŞ,2025-10-07 00:00:00.000,4
6880,Elif,MANİSA,2025-03-12 00:00:00.000,4
6881,Fatih,BİNGÖL,2026-06-03 00:00:00.000,4
6882,Emre,BURDUR,2026-12-03 00:00:00.000,4
6579,Yusuf,AĞRI,2026-12-06 00:00:00.000,4
6581,Özlem,ANKARA,2025-03-05 00:00:00.000,4
6585,Enes,BAYBURT,2027-03-10 00:00:00.000,4
6586,Mehmet,IĞDIR,2025-06-12 00:00:00.000,4
6592,Zeynep,KARAMAN,2026-09-02 00:00:00.000,4
6599,Rabia,GÜMÜŞHANE,2025-10-10 00:00:00.000,4
6610,Ahmet,SİVAS,2026-07-07 00:00:00.000,4
6611,Büşra,GİRESUN,2026-10-10 00:00:00.000,4
6630,Büşra,ŞIRNAK,2025-03-06 00:00:00.000,4
6638,Yasemin,KARAMAN,2027-02-03 00:00:00.000,4
6640,Yasemin,KIRKLARELİ,2026-06-10 00:00:00.000,4
6641,Melek,MANİSA,2026-10-12 00:00:00.000,4
6649,Kübra,ORDU,2026-05-06 00:00:00.000,4
6651,Sevim,İSTANBUL,2026-07-12 00:00:00.000,4
6652,Ahmet,TUNCELİ,2026-04-12 00:00:00.000,4
6655,Süleyman,MARDİN,2026-01-01 00:00:00.000,4
6656,Murat,DÜZCE,2027-01-06 00:00:00.000,4
6668,Fatma,DÜZCE,2025-10-07 00:00:00.000,4
6669,Serkan,ÇANAKKALE,2025-07-08 00:00:00.000,4
6670,Muhammed,BİTLİS,2026-02-05 00:00:00.000,4
6673,Emine,MANİSA,2026-06-04 00:00:00.000,4
6674,Meryem,OSMANİYE,2026-07-08 00:00:00.000,4
6677,Emre,AĞRI,2025-11-04 00:00:00.000,4
6678,Ayşe,ANKARA,2025-12-11 00:00:00.000,4
6679,Esra,AMASYA,2026-08-07 00:00:00.000,4
6680,Aynur,TEKİRDAĞ,2026-06-11 00:00:00.000,4
6683,Özlem,KOCAELİ,2025-02-09 00:00:00.000,4
6687,Ayşe,ORDU,2026-10-09 00:00:00.000,4
6690,Hacer,ERZİNCAN,2026-07-12 00:00:00.000,4
6694,Kadir,UŞAK,2026-12-02 00:00:00.000,4
6704,Merve,ÇANAKKALE,2025-05-05 00:00:00.000,4
6708,Ayşe,BALIKESİR,2026-02-04 00:00:00.000,4
6712,Murat,DÜZCE,2025-06-07 00:00:00.000,4
6717,Recep,BURDUR,2026-06-07 00:00:00.000,4
6719,Yasin,BALIKESİR,2025-11-08 00:00:00.000,4
6723,Mahmut,TRABZON,2027-05-01 00:00:00.000,4
6730,Ayşegül,DÜZCE,2027-05-07 00:00:00.000,4
6732,Hakan,MUŞ,2025-09-06 00:00:00.000,4
6424,Adem,BİTLİS,2026-10-11 00:00:00.000,4
6428,Fatma,IĞDIR,2026-01-05 00:00:00.000,4
6432,Enes,ÇANAKKALE,2027-12-02 00:00:00.000,4
6433,Osman,ISPARTA,2026-01-04 00:00:00.000,4
6436,Ahmet,ELAZIĞ,2028-02-02 00:00:00.000,4
6438,Metin,TEKİRDAĞ,2025-08-09 00:00:00.000,4
6448,Meryem,ERZURUM,2026-06-09 00:00:00.000,4
6449,Hatice,BİLECİK,2026-02-05 00:00:00.000,4
6452,Kadir,MARDİN,2026-10-04 00:00:00.000,4
6457,Mehmet,OSMANİYE,2027-06-01 00:00:00.000,4
6458,Hacer,BAYBURT,2027-05-02 00:00:00.000,4
6465,Burak,DİYARBAKIR,2026-06-07 00:00:00.000,4
6472,Furkan,MERSİN,2025-03-12 00:00:00.000,4
6473,Ramazan,KASTAMONU,2025-03-05 00:00:00.000,4
6480,Tuğba,UŞAK,2028-04-01 00:00:00.000,4
6482,Aynur,GAZİANTEP,2026-11-09 00:00:00.000,4
6486,Zehra,ARDAHAN,2025-11-08 00:00:00.000,4
6490,İbrahim,ERZİNCAN,2028-04-03 00:00:00.000,4
6496,Yasin,DİYARBAKIR,2026-01-12 00:00:00.000,4
6510,Furkan,KAYSERİ,2026-06-03 00:00:00.000,4
6515,Fatma,AKSARAY,2025-06-11 00:00:00.000,4
6520,Hülya,AKSARAY,2026-01-08 00:00:00.000,4
6525,Hülya,SİNOP,2026-06-01 00:00:00.000,4
6526,Emine,NİĞDE,2027-01-03 00:00:00.000,4
6530,Zehra,NİĞDE,2025-08-09 00:00:00.000,4
6531,Hatice,KARS,2026-11-12 00:00:00.000,4
6538,Songül,KARS,2027-04-12 00:00:00.000,4
6540,Dilek,GÜMÜŞHANE,2026-04-02 00:00:00.000,4
6541,Mustafa,BİNGÖL,2025-01-06 00:00:00.000,4
6552,Fadime,YOZGAT,2026-04-07 00:00:00.000,4
6554,Recep,ŞIRNAK,2026-08-01 00:00:00.000,4
6563,Ali,ADANA,2027-06-03 00:00:00.000,4
6565,Songül,SİNOP,2026-12-08 00:00:00.000,4
6567,Büşra,OSMANİYE,2027-08-01 00:00:00.000,4
6569,Zehra,ADIYAMAN,2025-10-11 00:00:00.000,4
6275,Adem,AĞRI,2027-11-03 00:00:00.000,4
6276,Ramazan,KOCAELİ,2027-04-10 00:00:00.000,4
6277,Elif,ŞANLIURFA,2028-03-02 00:00:00.000,4
6279,Enes,AMASYA,2026-02-04 00:00:00.000,4
6281,Fatma,TUNCELİ,2025-09-04 00:00:00.000,4
6293,Büşra,BALIKESİR,2025-06-12 00:00:00.000,4
6300,Havva,BURSA,2027-08-01 00:00:00.000,4
6301,Mustafa,KAYSERİ,2027-06-01 00:00:00.000,4
6303,Büşra,SİVAS,2026-05-12 00:00:00.000,4
6306,Murat,SİNOP,2026-07-04 00:00:00.000,4
6311,Hüseyin,ARDAHAN,2027-03-11 00:00:00.000,4
6312,Esra,KÜTAHYA,2026-02-07 00:00:00.000,4
